_Version,_#,_localtime,_mjd,_sol,_ID1,_ID2,_amag,_ra_o,_dc_o,_ra_t,_dc_t,_elng,_elat,_vo,_vi,_vg,_vs,_a,_q,_e,_p,_peri,_node,_incl,_stream,_dr,_dv%,_mag,_Qo,_dur,_av,_Voa,_Pra,_Pdc,_GPlng,_GPlat,_ra1,_dc1,_az1,_ev1,_lng1,_lat1,_H1,_LD1,_Qr1,_Qd1,_ra2,_dc2,_lng2,_lat2,_H2,_LD2,_Qr2,_Qd2,_LD21,_az1r,_ev1r,_evro,_evrt,_Nts,_Nos,_leap,_rstar,_ddeg,_cdeg,_drop,_inout,_tme,_dt,_GD,_Qc,_dGP,_Gm%,_dv12%,_zmv,_Ed,_Ex,_QA,_Y_ut,_M_ut,_D_ut,_h_ut,_m_ut,_s_ut,_No,_Qp
513,771,_20160805_003625,57605.025298,132.807297,_(UNIFIED_3),_,-0.834919,256.143036,-36.906067,248.644348,-38.992043,252.801315,-16.821321,15.067812,15.067812,10.298956,38.374653,3.209918,0.991803,0.691019,5.753283,19.025743,312.808868,4.493873,_spo,-1.000000,-1.000000,0.166667,5.542790,1.493045,0.000000,0.000000,0.000000,0.000000,244.253235,41.073986,0.000000,0.000000,0.000000,0.000000,314.880329,-20.838375,80.925056,0.000000,0.000000,0.000000,0.000000,0.000000,314.945812,-20.776024,60.707336,0.000000,0.000000,0.000000,22.496929,224.688599,65.302704,0.000000,59.868858,26,20,21.428572,54,0.033683,0.025720,-1,3,1.000000,1.339998,0.000000,15.537742,0.191712,37.251423,0.655319,6.267920,0.000000,0.000000,0.626498,2016,8,5,0,36,25.769999,3,0
513,772,_20160805_005204,57605.036164,132.817703,_(UNIFIED_2),_,-0.528870,327.454163,-9.424480,327.690155,-9.472508,326.624756,3.365029,38.823959,38.823959,36.900085,41.544041,38.436581,0.249126,0.993519,238.392090,300.914978,132.816528,6.012140,_spo,-1.000000,-1.000000,0.750000,1.633937,0.167000,0.000000,0.000000,0.000000,0.000000,172.432343,-80.421860,0.000000,0.000000,0.000000,0.000000,324.744614,-8.498405,90.925774,0.000000,0.000000,0.000000,0.000000,0.000000,324.709831,-8.495735,85.418045,0.000000,0.000000,0.000000,6.744978,94.201225,54.540176,0.000000,53.586964,10,9,11.111111,10,0.059845,0.017620,-1,3,1.000000,0.010003,0.000000,31.708534,0.000000,86.734169,2.850603,0.237694,0.000000,0.000000,0.691188,2016,8,5,0,52,4.609998,2,0
513,773,_20160805_005353,57605.037426,132.818924,_(UNIFIED_2),_,-0.413425,343.774353,-14.733740,344.479065,-14.913863,339.960602,-7.659540,40.447151,40.447151,38.511044,36.607613,2.169702,0.100525,0.953669,3.197237,147.734268,312.819214,23.228754,_J8_SIA,5.330127,10.663920,-0.300000,2.968283,0.133000,0.000000,0.000000,0.000000,0.000000,206.368530,-74.949272,0.000000,0.000000,0.000000,0.000000,324.751480,-7.284285,93.365700,0.000000,0.000000,0.000000,0.000000,0.000000,324.713657,-7.275480,89.849319,0.000000,0.000000,0.000000,5.593138,102.958801,38.765312,0.000000,38.433331,8,8,6.250000,18,0.074045,0.011715,-1,3,1.000000,0.004999,0.000000,47.901299,0.000001,90.624367,2.808553,0.704666,0.000000,0.000000,0.843994,2016,8,5,0,53,53.610001,2,0
513,774,_20160805_013658,57605.067344,132.847580,_(UNIFIED_2),_,0.676543,293.906372,-22.147148,291.160706,-23.594433,289.325287,-1.565669,18.836617,18.836617,15.251390,38.205303,3.065930,0.845802,0.724129,5.370541,52.829617,312.858307,0.671483,_spo,-1.000000,-1.000000,0.650000,3.485343,0.484000,0.000000,0.000000,0.000000,0.000000,239.062759,29.568317,0.000000,0.000000,0.000000,0.000000,324.794613,-7.473343,85.971230,0.000000,0.000000,0.000000,0.000000,0.000000,324.806545,-7.452724,77.345085,0.000000,0.000000,0.000000,9.027211,209.498993,73.022667,0.000000,70.645317,20,13,23.333334,0,0.100000,0.014405,-1,3,1.000000,0.060003,0.000000,76.075165,0.000000,81.607727,0.695804,2.914426,0.000000,0.000000,0.874791,2016,8,5,1,36,58.479996,2,0
513,775,_20160805_015021,57605.076641,132.856491,_(UNIFIED_2),_,1.403008,298.428223,6.120470,296.477448,7.260838,300.052826,27.977686,21.326405,21.326405,18.235912,37.586224,2.638112,0.789987,0.700548,4.286615,242.425339,132.856003,14.561859,_spo,-1.000000,-1.000000,2.550000,1.691597,0.268176,0.000000,0.000000,0.000000,0.000000,50.024300,27.624556,0.000000,0.000000,0.000000,0.000000,324.439934,-8.369873,90.693764,0.000000,0.000000,0.000000,0.000000,0.000000,324.446724,-8.382494,85.212021,0.000000,0.000000,0.000000,5.719222,332.696503,73.676964,0.000000,72.864738,15,9,37.782806,20,0.057930,0.013605,-1,3,1.000000,0.089996,0.000000,39.837147,0.073313,87.202240,0.237251,2.248149,0.000000,0.000000,0.740620,2016,8,5,1,50,21.740004,2,0
513,776,_20160805_033211,57605.147359,132.924240,_(UNIFIED_2),_,-1.130847,346.270966,-15.130600,345.917542,-15.326955,341.091125,-8.579601,41.094086,41.094086,39.435238,36.796631,2.245759,0.091631,0.959198,3.366817,149.097244,312.924469,28.216537,_J8_SDA,1.965577,0.061802,0.200000,2.111325,0.170661,0.000000,0.000000,0.000000,0.000000,222.703171,-58.521263,0.000000,0.000000,0.000000,0.000000,323.769497,-6.703608,92.553223,0.000000,0.000000,0.000000,0.000000,0.000000,323.753716,-6.694208,85.858452,0.000000,0.000000,0.000000,7.013160,119.943756,72.616966,0.000000,74.219666,10,10,0.000000,14,0.071310,0.007795,-1,3,1.000000,0.084998,0.000000,26.584127,0.126199,93.071396,1.298285,0.393504,0.000000,0.000000,0.664751,2016,8,5,3,32,11.800003,2,0
513,777,_20160805_034430,57605.155912,132.932434,_(UNIFIED_3),_,-1.853498,345.505463,-14.428725,345.297394,-14.322269,340.928162,-7.420831,41.155552,41.155552,39.457779,36.854130,2.270082,0.086928,0.961707,3.421662,149.885193,312.932709,24.848230,_J8_SDA,1.688087,0.118997,-1.400000,4.522889,0.367000,0.000000,0.000000,0.000000,0.000000,95.716522,-62.941315,0.000000,0.000000,0.000000,0.000000,314.745411,-21.643965,92.751190,0.000000,0.000000,0.000000,0.000000,0.000000,314.696556,-21.657534,78.641342,0.000000,0.000000,0.000000,15.091944,73.117020,69.009186,0.000000,68.851791,18,18,0.000000,52,0.039453,0.016263,-1,3,1.000000,0.026668,0.000000,54.293129,0.000104,87.967522,0.111248,0.227940,0.000000,0.000000,0.962784,2016,8,5,3,44,30.799997,3,0
513,778,_20160805_034741,57605.158121,132.934540,_(UNIFIED_2),_,1.252325,319.907959,-24.537149,318.680817,-24.643471,313.615479,-8.272256,29.575783,29.575783,27.432278,40.124092,6.378746,0.519519,0.918555,16.116756,91.088638,312.935486,7.735748,_spo,-1.000000,-1.000000,1.650000,4.849938,0.467000,0.000000,0.000000,0.000000,0.000000,252.181854,50.089577,0.000000,0.000000,0.000000,0.000000,315.708096,-20.449196,94.179291,0.000000,0.000000,0.000000,0.000000,0.000000,315.722103,-20.439989,80.667351,0.000000,0.000000,0.000000,13.629942,235.464615,82.685883,0.000000,82.198433,13,12,9.090909,41,0.036710,0.010685,-1,3,1.000000,0.014997,0.000000,40.211121,0.000000,86.714912,0.931497,1.120898,0.000000,0.000000,0.924946,2016,8,5,3,47,41.630001,2,0
513,779,_20160805_035344,57605.162326,132.938568,_(UNIFIED_3),_,-2.051739,343.617920,-15.932837,343.275513,-15.872094,338.506714,-8.096025,39.262257,39.262257,37.520340,36.683800,2.199572,0.122781,0.944180,3.263489,144.085709,312.938904,21.608755,_J8_SIA,4.124183,7.817071,-1.533333,3.674219,0.300000,0.000000,0.000000,0.000000,0.000000,98.415634,-64.662720,0.000000,0.000000,0.000000,0.000000,316.249176,-20.504045,91.894562,0.000000,0.000000,0.000000,0.000000,0.000000,316.223297,-20.510637,81.131027,0.000000,0.000000,0.000000,11.131930,74.368042,75.001060,0.000000,74.299294,8,8,0.000000,21,0.052530,0.011060,-1,3,1.000000,2.189997,0.000000,79.893372,0.000249,89.578743,2.797864,0.334858,0.000000,0.000000,0.944664,2016,8,5,3,53,44.930004,3,0
513,780,_20160805_040247,57605.168602,132.944580,_(UNIFIED_2),_,-1.062426,343.845337,-15.459504,343.464783,-15.388432,338.864441,-7.719724,38.484436,38.484436,36.722878,35.964695,1.947326,0.123112,0.936779,2.718522,144.743469,312.944946,20.119415,_J8_SIA,4.307639,5.525512,-0.700000,3.396733,0.267000,0.000000,0.000000,0.000000,0.000000,92.897720,-63.466705,0.000000,0.000000,0.000000,0.000000,315.722866,-20.113127,93.910736,0.000000,0.000000,0.000000,0.000000,0.000000,315.701019,-20.119663,83.747253,0.000000,0.000000,0.000000,10.451401,71.917320,76.300217,0.000000,75.960556,8,8,0.000000,38,0.034760,0.014285,-1,3,1.000000,0.029999,0.000000,16.369711,0.000000,92.343895,1.211552,0.373670,0.000000,0.000000,0.706075,2016,8,5,4,2,47.239998,2,0
513,782,_20160805_051404,57605.218107,132.992020,_(UNIFIED_3),_,-2.647386,39.701397,-13.931135,39.859577,-13.890484,32.534176,-27.886549,65.135666,65.135666,63.834122,41.030624,13.539509,0.945544,0.930164,49.840122,30.783379,312.991882,131.176910,_J8_ERI,3.127387,0.329964,-1.833333,11.605458,0.520070,0.000000,0.000000,0.000000,0.000000,136.700500,-68.650887,0.000000,0.000000,0.000000,0.000000,314.787224,-21.340452,112.269257,0.000000,0.000000,0.000000,0.000000,0.000000,314.540073,-21.337044,90.642921,0.000000,0.000000,0.000000,33.875134,90.563568,39.710678,0.000000,39.420414,25,25,0.000000,51,0.037160,0.030697,-1,3,1.000000,0.009998,0.000000,85.227188,0.107007,89.760620,0.947021,0.158831,0.000000,0.000000,0.970506,2016,8,5,5,14,4.430004,3,0
513,783,_20160805_054254,57605.238136,133.011200,_(UNIFIED_3),_,-1.263461,37.671852,54.311466,38.269211,55.244396,55.479877,37.833729,60.070042,60.070042,58.842682,40.677460,9.399226,0.952468,0.898665,28.827890,150.572189,133.011261,113.918564,_J8_PER,1.481427,0.198009,0.666667,43.113594,2.583938,0.000000,0.000000,0.000000,0.000000,51.433659,-22.897158,0.000000,0.000000,0.000000,0.000000,311.708488,-21.801056,106.858627,0.000000,0.000000,0.000000,0.000000,0.000000,311.082138,-23.048687,97.154694,0.000000,0.000000,0.000000,155.217270,24.973581,4.102523,0.000000,2.593682,45,34,17.239058,7,0.062150,0.016027,-1,3,1.000000,0.423336,0.000000,59.532475,0.001716,62.646809,1.187206,0.994503,0.000000,0.000000,0.925454,2016,8,5,5,42,54.959995,3,0
513,784,_20160805_054812,57605.241812,133.014725,_(UNIFIED_3),_,-1.369830,342.285461,-13.413599,341.310059,-13.169668,337.773865,-4.872303,37.541813,37.541813,35.944309,35.918339,1.933108,0.129500,0.933009,2.688802,143.834427,313.015350,11.989747,_J8_SIA,3.303421,3.288247,-1.000000,5.303611,0.237596,0.000000,0.000000,0.000000,0.000000,12.083888,53.501629,0.000000,0.000000,0.000000,0.000000,314.828350,-21.813841,90.123116,0.000000,0.000000,0.000000,0.000000,0.000000,314.848137,-21.824280,81.538841,0.000000,0.000000,0.000000,8.919798,301.016327,74.525520,0.000000,73.499771,21,20,4.761905,46,0.038543,0.011067,-1,3,1.000000,0.030001,0.000000,34.252331,0.409446,99.967384,0.829977,0.980113,0.000000,0.000000,0.880963,2016,8,5,5,48,12.570001,3,0
513,785,_20160805_061811,57605.262636,133.034668,_(UNIFIED_2),_,0.389667,42.736576,-32.306561,42.762669,-32.523975,26.704514,-46.136593,55.365807,55.365807,53.991760,40.915356,11.831729,0.941020,0.920466,40.714306,31.891989,313.034637,99.529549,_spo,-1.000000,-1.000000,1.250000,3.688580,0.323736,0.000000,0.000000,0.000000,0.000000,192.097382,-56.181454,0.000000,0.000000,0.000000,0.000000,316.326019,-20.649548,107.281616,0.000000,0.000000,0.000000,0.000000,0.000000,316.238861,-20.606968,92.700035,0.000000,0.000000,0.000000,17.923904,116.942429,54.442364,0.000000,53.489315,10,10,0.000000,21,0.068375,0.018810,-1,3,1.000000,0.054999,0.000000,16.380871,0.154196,92.221748,1.810743,0.218528,0.000000,0.000000,0.593535,2016,8,5,6,18,11.790005,2,0
513,786,_20160805_062024,57605.264174,133.036148,_(UNIFIED_3),_,-0.240569,349.719147,-15.963311,348.687408,-15.773905,343.399414,-10.039701,36.772663,36.772663,35.141468,32.944294,1.336602,0.107941,0.919242,1.545887,149.961517,313.036407,27.278776,_J8_SDA,4.590897,10.833082,0.366667,3.280109,0.163489,0.000000,0.000000,0.000000,0.000000,357.243774,62.218288,0.000000,0.000000,0.000000,0.000000,314.787201,-21.242428,92.303413,0.000000,0.000000,0.000000,0.000000,0.000000,314.801270,-21.246662,86.504089,0.000000,0.000000,0.000000,6.011910,289.381897,75.524658,0.000000,74.645630,10,10,0.000000,34,0.029227,0.016407,-1,3,1.000000,0.893330,0.000000,40.635647,0.430252,99.935799,1.267854,1.010331,0.000000,0.000000,0.872544,2016,8,5,6,20,24.629999,3,0
513,787,_20160805_062223,57605.265548,133.037460,_(UNIFIED_2),_,0.667928,68.115303,-33.626507,68.774246,-33.825905,58.410240,-54.959545,50.601147,50.601147,49.020508,40.837048,10.900871,0.981260,0.909983,36.005306,338.654358,313.037476,86.818665,_spo,-1.000000,-1.000000,1.200000,6.661121,0.400000,0.000000,0.000000,0.000000,0.000000,192.425201,-56.057144,0.000000,0.000000,0.000000,0.000000,315.921173,-20.377333,104.418526,0.000000,0.000000,0.000000,0.000000,0.000000,315.780182,-20.307705,93.200409,0.000000,0.000000,0.000000,20.254442,117.506248,33.576283,0.000000,32.613926,11,11,0.000000,29,0.027280,0.016115,-1,3,1.000000,0.050000,0.000000,82.873985,0.000000,83.328918,0.048851,0.583189,0.000000,0.000000,0.984263,2016,8,5,6,22,23.379999,2,0
513,788,_20160805_062312,57605.266112,133.038010,_(UNIFIED_3),_,-0.019421,345.985138,-16.080475,345.033875,-15.903926,340.070892,-8.779533,41.240879,41.240879,39.836578,37.634865,2.666747,0.099672,0.962624,4.356598,146.982178,313.038269,27.912436,_J8_SIA,5.815020,14.472929,0.400000,2.134478,0.167000,0.000000,0.000000,0.000000,0.000000,347.600098,64.931137,0.000000,0.000000,0.000000,0.000000,314.851563,-21.475704,100.259148,0.000000,0.000000,0.000000,0.000000,0.000000,314.870483,-21.479849,94.205269,0.000000,0.000000,0.000000,6.390753,284.041840,71.489311,0.000000,70.823074,8,7,7.407407,36,0.029823,0.011423,-1,3,1.000000,0.859997,0.000000,57.007450,0.000354,92.614143,2.084871,0.931334,0.000000,0.000000,0.923543,2016,8,5,6,23,12.090005,3,0
513,789,_20160805_062730,57605.269101,133.040863,_(UNIFIED_2),_,-0.890536,344.524536,-15.486835,343.271851,-15.522766,338.639069,-7.772201,39.911022,39.911022,38.555996,37.379536,2.521561,0.114325,0.954661,4.005706,144.759659,313.041199,22.059645,_J8_SIA,4.115916,10.793095,-0.350000,2.604743,0.250000,0.000000,0.000000,0.000000,0.000000,255.183548,70.451714,0.000000,0.000000,0.000000,0.000000,324.210449,-7.242841,92.779099,0.000000,0.000000,0.000000,0.000000,0.000000,324.256042,-7.227959,83.943169,0.000000,0.000000,0.000000,10.339507,252.066391,58.962460,0.000000,57.397667,15,14,10.000000,5,0.070080,0.023055,-1,3,1.000000,0.009998,0.000000,75.498657,0.000000,93.525185,2.563673,1.207631,0.000000,0.000000,0.895973,2016,8,5,6,27,30.340002,2,0
513,790,_20160805_063314,57605.273085,133.044678,_(UNIFIED_2),_,-0.753354,344.444489,-16.632847,343.373840,-16.445227,338.371704,-8.661318,39.786926,39.786926,38.352474,37.393570,2.529098,0.122596,0.951526,4.023677,143.425079,313.044983,23.707663,_J8_SIA,4.287933,10.208261,-0.750000,4.239838,0.300000,0.000000,0.000000,0.000000,0.000000,333.417908,68.112495,0.000000,0.000000,0.000000,0.000000,314.862152,-20.849798,94.331718,0.000000,0.000000,0.000000,0.000000,0.000000,314.902252,-20.854271,83.861633,0.000000,0.000000,0.000000,11.304952,277.457092,68.042023,0.000000,67.189384,9,9,0.000000,47,0.027485,0.022605,-1,3,1.000000,0.595003,0.000000,46.208221,0.000001,99.468643,3.738870,1.043357,0.000000,0.000000,0.924805,2016,8,5,6,33,14.539996,2,0
513,791,_20160805_064218,57605.279385,133.050720,_(UNIFIED_2),_,-1.777156,347.534851,-15.320783,346.593323,-15.159256,341.764465,-8.680023,41.793495,41.793495,40.401829,37.224903,2.441485,0.083084,0.965970,3.816417,150.289047,313.050934,30.911657,_J8_SDA,2.545355,2.514401,-0.750000,2.868402,0.320000,0.000000,0.000000,0.000000,0.000000,344.152283,66.128403,0.000000,0.000000,0.000000,0.000000,311.654205,-20.467968,95.714165,0.000000,0.000000,0.000000,0.000000,0.000000,311.694061,-20.476278,82.981735,0.000000,0.000000,0.000000,13.446530,283.328461,71.431404,0.000000,72.005463,8,7,7.142857,19,0.038900,0.007065,-1,3,1.000000,0.010003,0.000000,46.613842,0.000000,87.095001,0.383913,0.922666,0.000000,0.000000,0.914741,2016,8,5,6,42,18.900000,2,0
513,793,_20160805_074642,57605.324101,133.093567,_(UNIFIED_3),_,-0.418635,73.042641,-38.135139,73.412682,-38.480434,63.118671,-60.379032,47.049530,47.049530,45.446445,41.040703,13.706876,0.979817,0.928516,50.767109,338.307556,313.093597,78.183792,_spo,-1.000000,-1.000000,0.366667,3.126386,0.187677,0.000000,0.000000,0.000000,0.000000,196.540298,-50.776081,0.000000,0.000000,0.000000,0.000000,315.355621,-21.478292,96.521935,0.000000,0.000000,0.000000,0.000000,0.000000,315.307922,-21.448584,90.075737,0.000000,0.000000,0.000000,8.830132,123.310638,46.606842,0.000000,45.731544,11,11,0.000000,48,0.051267,0.021540,-1,3,1.000000,0.079997,0.000000,46.865948,0.132707,99.009644,0.304820,0.451156,0.000000,0.000000,0.908155,2016,8,5,7,46,42.320000,3,0
513,794,_20160805_081819,57605.346056,133.114594,_(UNIFIED_2),_,-0.132491,59.697800,14.837349,59.557156,15.176523,60.591442,-5.206951,63.631077,63.631077,62.454704,35.622032,1.847656,0.655285,0.645342,2.512501,275.589935,313.113861,169.287979,_spo,-1.000000,-1.000000,0.200000,3.690335,0.200000,0.000000,0.000000,0.000000,0.000000,60.085419,-34.881393,0.000000,0.000000,0.000000,0.000000,314.559845,-21.004768,97.933418,0.000000,0.000000,0.000000,0.000000,0.000000,314.506561,-21.068918,88.512199,0.000000,0.000000,0.000000,13.136793,38.078842,45.688087,0.000000,45.056950,6,6,0.000000,49,0.032840,0.033445,-1,3,1.000000,0.610000,0.000000,31.490231,0.000001,81.171608,2.281296,0.365368,0.000000,0.000000,0.875102,2016,8,5,8,18,19.210003,2,0
513,795,_20160806_044359,57606.197215,133.930145,_(UNIFIED_2),_,-0.856870,311.881165,-7.594395,308.856140,-6.457103,309.557892,11.805239,22.659878,22.659878,19.957373,36.862099,2.271936,0.656844,0.710888,3.425854,261.263916,133.928864,7.538795,_J8_CAP,1.174254,10.734157,-0.050000,6.564943,0.402610,0.000000,0.000000,0.000000,0.000000,1.498137,61.361973,0.000000,0.000000,0.000000,0.000000,315.997913,-20.946041,88.877434,0.000000,0.000000,0.000000,0.000000,0.000000,316.041149,-20.960571,81.154312,0.000000,0.000000,0.000000,9.123085,290.372467,58.025658,0.000000,55.607075,16,16,2.500000,10,0.069755,0.018565,-1,3,1.000000,0.015002,0.000000,62.028099,0.188345,99.967239,0.414689,3.210445,0.000000,0.000000,0.907719,2016,8,6,4,43,59.339996,2,0
513,796,_20160806_045950,57606.208221,133.940689,_(UNIFIED_2),_,-0.975814,342.273712,-15.551243,341.656738,-15.463914,337.211426,-7.122531,41.307472,41.307472,39.751663,39.326786,4.376703,0.126124,0.971183,9.159996,141.012512,313.941162,19.666222,_J8_SIA,2.563315,14.228920,0.050000,3.619387,0.284347,0.000000,0.000000,0.000000,0.000000,45.537834,-11.921157,0.000000,0.000000,0.000000,0.000000,311.030048,-20.420790,91.876045,0.000000,0.000000,0.000000,0.000000,0.000000,311.027916,-20.429449,80.188812,0.000000,0.000000,0.000000,11.745652,14.603559,84.881912,0.000000,84.420433,6,5,12.500000,12,0.040335,0.008390,-1,3,1.000000,0.030004,0.000000,28.469912,0.278251,70.745399,0.994125,0.600892,0.000000,0.000000,0.805966,2016,8,6,4,59,50.259995,2,0
513,797,_20160806_060739,57606.255319,133.985825,_(UNIFIED_2),_,-2.666477,8.353848,16.556282,8.044518,16.880543,14.120780,12.307457,64.733322,64.733322,63.679398,42.009285,-57.314354,0.455399,1.007946,0.000000,275.604889,133.986130,151.090958,_J8_AUP,2.019128,3.516064,-1.050000,10.781207,0.516786,0.000000,0.000000,0.000000,0.000000,46.658092,-14.898269,0.000000,0.000000,0.000000,0.000000,310.542992,-21.823513,110.520706,0.000000,0.000000,0.000000,0.000000,0.000000,310.486076,-22.006077,84.823990,0.000000,0.000000,0.000000,33.453255,16.394772,50.074429,0.000000,50.775444,9,9,0.000000,14,0.033540,0.019145,-1,3,1.000000,0.025000,0.000000,71.902908,0.042439,65.577423,0.443600,0.439216,0.000000,0.000000,0.906986,2016,8,6,6,7,39.600002,2,0
513,799,_20160806_062528,57606.267696,133.997681,_(UNIFIED_3),_,-2.539676,15.745253,-38.791962,15.204756,-39.109299,355.100983,-41.277138,45.528160,45.528160,44.082069,39.239063,4.232462,0.560895,0.867478,8.710928,87.837784,313.997742,75.367538,_J8_NPH,5.309742,0.186521,-1.833333,5.293861,0.333685,0.000000,0.000000,0.000000,0.000000,217.123520,-19.891447,0.000000,0.000000,0.000000,0.000000,315.365082,-21.614161,98.246552,0.000000,0.000000,0.000000,0.000000,0.000000,315.347900,-21.573280,83.897453,0.000000,0.000000,0.000000,15.192086,157.733780,71.256195,0.000000,70.263107,18,16,9.523809,12,0.041553,0.018193,-1,3,1.000000,0.039998,0.000000,33.149792,0.120369,99.553925,0.452780,0.526673,0.000000,0.000000,0.899695,2016,8,6,6,25,28.929998,3,0
513,800,_20160806_064118,57606.278681,134.008209,_(UNIFIED_2),_,0.269233,345.677155,-13.849520,344.268280,-13.844926,340.186646,-6.594637,38.158909,38.158909,36.748547,35.839272,1.908399,0.115892,0.939273,2.637415,145.969650,314.008759,17.641674,_J8_SIA,5.388772,5.599274,0.550000,4.675149,0.317000,0.000000,0.000000,0.000000,0.000000,263.429199,74.475151,0.000000,0.000000,0.000000,0.000000,324.772430,-7.588165,91.602005,0.000000,0.000000,0.000000,0.000000,0.000000,324.831299,-7.574062,81.795532,0.000000,0.000000,0.000000,11.915931,256.685974,55.634392,0.000000,54.816437,14,14,0.000000,0,0.100000,0.020605,-1,3,1.000000,0.035003,0.000000,47.811966,0.000000,93.389015,1.054801,1.367935,0.000000,0.000000,0.876039,2016,8,6,6,41,18.049997,2,0
513,801,_20160806_070449,57606.295022,134.023865,_(UNIFIED_2),_,-2.552536,41.737328,39.308002,41.571045,39.854252,51.508781,22.666069,67.998077,67.998077,66.929520,41.725559,107.013603,0.978824,0.990853,1107.473145,158.404327,134.024078,141.009125,_spo,-1.000000,-1.000000,-1.350000,15.984043,0.741397,0.000000,0.000000,0.000000,0.000000,53.950119,-18.832159,0.000000,0.000000,0.000000,0.000000,316.523956,-20.757290,113.427963,0.000000,0.000000,0.000000,0.000000,0.000000,316.374603,-21.135448,91.496315,0.000000,0.000000,0.000000,50.413559,20.454418,25.810747,0.000000,24.977848,15,15,0.000000,16,0.068410,0.015015,-1,3,1.000000,0.029999,0.000000,26.977558,0.025333,65.637253,0.644193,0.561082,0.000000,0.000000,0.685713,2016,8,6,7,4,49.860001,2,0
513,802,_20160806_070819,57606.297451,134.026199,_(UNIFIED_2),_,-2.667896,17.749851,26.032446,17.186991,26.950296,26.356686,18.123121,43.110970,43.110970,41.611629,19.675320,0.651249,0.155839,0.760708,0.525769,343.523651,134.026306,122.697365,_spo,-1.000000,-1.000000,-2.400000,3.795874,0.116052,0.000000,0.000000,0.000000,0.000000,43.328827,-4.228480,0.000000,0.000000,0.000000,0.000000,311.564911,-22.605574,99.738220,0.000000,0.000000,0.000000,0.000000,0.000000,311.562012,-22.638897,96.441635,0.000000,0.000000,0.000000,5.003097,4.856830,41.114586,0.000000,39.977142,6,5,18.750000,0,0.100000,0.005525,-1,3,1.000000,0.150004,0.000000,41.540249,0.018038,100.000000,2.290525,1.047003,0.000000,0.000000,0.384684,2016,8,6,7,8,19.729996,2,0
513,803,_20160806_073326,57606.314886,134.042908,_(UNIFIED_2),_,-1.220944,37.717907,40.149910,37.244839,40.543682,48.365032,24.423052,66.269867,66.269867,65.290802,40.509998,8.194606,1.002504,0.877663,23.467499,167.216080,134.043091,137.927872,_spo,-1.000000,-1.000000,0.100000,7.228087,0.329699,0.000000,0.000000,0.000000,0.000000,55.090752,-4.690821,0.000000,0.000000,0.000000,0.000000,324.400604,-8.352251,111.665710,0.000000,0.000000,0.000000,0.000000,0.000000,324.388367,-8.497725,97.262138,0.000000,0.000000,0.000000,21.849081,5.020584,41.210262,0.000000,41.945904,16,16,0.000000,19,0.061090,0.018840,-1,3,1.000000,0.025000,0.000000,35.002377,0.005868,99.990242,0.936700,0.533898,0.000000,0.000000,0.900455,2016,8,6,7,33,26.109997,2,0
513,804,_20160806_073354,57606.315215,134.043213,_(UNIFIED_2),_,-0.841494,68.922424,1.099766,69.021904,1.317773,67.535515,-20.498369,62.280960,62.280960,60.955952,38.604008,3.424569,0.628282,0.816537,6.339917,278.823914,314.043030,137.127838,_spo,-1.000000,-1.000000,-0.550000,6.235320,0.300000,0.000000,0.000000,0.000000,0.000000,88.188667,-60.822277,0.000000,0.000000,0.000000,0.000000,314.827820,-20.975447,101.664192,0.000000,0.000000,0.000000,0.000000,0.000000,314.703522,-21.019379,89.717804,0.000000,0.000000,0.000000,18.422569,69.347801,40.283936,0.000000,39.644043,8,8,0.000000,22,0.029800,0.015755,-1,3,1.000000,1.199998,0.000000,54.361183,0.000000,84.280426,0.990473,0.239622,0.000000,0.000000,0.970932,2016,8,6,7,33,54.579998,2,0
513,805,_20160806_074225,57606.321124,134.048889,_(UNIFIED_2),_,-2.020777,38.659286,6.707120,38.387711,6.889247,38.244785,-7.767434,71.260849,71.260849,70.284630,41.670967,69.038368,0.982845,0.985764,573.865967,20.345209,314.048157,166.613708,_spo,-1.000000,-1.000000,-1.400000,4.098037,0.200000,0.000000,0.000000,0.000000,0.000000,54.899899,-22.969019,0.000000,0.000000,0.000000,0.000000,315.841400,-20.378529,111.476974,0.000000,0.000000,0.000000,0.000000,0.000000,315.813202,-20.436249,98.817184,0.000000,0.000000,0.000000,14.552365,24.983576,60.329704,0.000000,59.716747,8,8,0.000000,13,0.069465,0.020900,-1,3,1.000000,0.030004,0.000000,83.511032,0.000000,85.952858,1.489388,0.325408,0.000000,0.000000,0.648985,2016,8,6,7,42,25.079996,2,0
513,806,_20160806_074559,57606.323610,134.051270,_(UNIFIED_2),_,-1.812455,30.621557,33.268108,30.254995,33.684319,40.100163,20.005070,68.519196,68.519196,67.561287,41.342342,22.106089,1.001182,0.954710,103.978271,193.191757,134.051514,145.761230,_J8_ATR,5.703894,4.843258,-0.750000,13.977732,0.509810,0.000000,0.000000,0.000000,0.000000,44.219181,-6.955404,0.000000,0.000000,0.000000,0.000000,311.562592,-20.805307,109.136963,0.000000,0.000000,0.000000,0.000000,0.000000,311.527435,-21.056274,88.914864,0.000000,0.000000,0.000000,34.931744,7.707201,35.373615,0.000000,35.016666,13,13,0.000000,18,0.035610,0.015020,-1,3,1.000000,0.080004,0.000000,71.577805,0.006271,93.971077,1.339893,0.516445,0.000000,0.000000,0.798196,2016,8,6,7,45,59.879997,2,0
